m,beta,delta,pickup_rate,p1,p2,s,cutoff,equilibrium_count,completion_spread,stable,repeat_mass,rescue_mass,abandon_mass,first_completion,repeat_completion,rescue_completion,completion,repeat_coverage,rescue_coverage,repeat_fresh_accept_intensity,rescue_fresh_accept_intensity,expected_transfer,expected_fresh_acceptors,expected_pickup_cost,expected_notifications,expected_extra_notifications,mechanism,exploration_evaluations,certification_stable,certification_grids,holdout_share,rescue_bonus,rescue_incumbent_intensity,rescue_core_fresh_intensity,rescue_outer_fresh_intensity,rescue_total_intensity,solver_total_evaluations,quick
3.0,0.9,0.95,0.25,0.2777924554357096,0.2777924554357096,1.0,0.2777924554357096,1,0.0,True,0.0,0.9572618305997184,0.0427381694002815,0.4083512598561868,0.0,0.1698765571664512,0.578227817022638,0.5654209277231328,0.5654209277231328,0.8333773663071287,0.8333773663071287,0.1606273250919488,0.2503820974203879,0.0,0.9013279249347168,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.8333773663071287,0.0,0.8333773663071287,2905,False
3.0,0.9,0.95,0.25,0.1784009742330268,0.2613848621962287,4.0,0.1495449320919859,1,0.0,True,0.2334558494162726,0.7424176243237606,0.0241265262599668,0.2970086735288875,0.0567039135582077,0.3472560085251748,0.7009685956122701,0.4630074452648627,0.8916228642096421,0.5352029226990804,1.8866183463547448,0.1538701340699873,0.8003176452495073,0.0168743236234218,5.040987535453144,3.505186107465879,expanded_search,2460,True,"401,801,1601",0.161748231841768,0.0829838879632018,0.3355197903127284,0.7841545865886861,1.1024637597660587,2.222138136667473,2905,False
3.0,0.9,0.95,0.25,0.2119799554357095,0.3323834632344604,1.0,0.1766468785153574,1,0.0,True,0.5327902842123541,0.4373204654516687,0.0298892503359772,0.3241599941463355,0.1294545590378528,0.1559500500993903,0.6095646032835788,0.5238103582558441,0.7687741045375733,0.6359398663071287,0.9971503897033812,0.1479924105125965,0.3594436940722935,0.0,1.3499868637504608,0.0,fixed_rescue,393,True,"401,801,1601",0.1666812168524497,0.1204035077987508,0.4672097541573088,0.9971503897033812,0.0,1.46436014386069,2905,False
4.0,0.9,0.95,0.25,0.2423549554357096,0.2423549554357096,1.0,0.2423549554357096,1,0.0,True,0.0,0.9644578571787056,0.0355421428212944,0.4702679776982581,0.0,0.1720342756932144,0.6423022533914725,0.6206969623469283,0.6206969623469283,0.9694198217428384,0.9694198217428384,0.1556651339969461,0.2686873740215905,0.0,1.1086522804476602,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.9694198217428384,0.0,0.9694198217428384,2875,False
4.0,0.9,0.95,0.25,0.1488644484660536,0.2352450368924574,3.769,0.1239401034891278,1,0.0,True,0.2470018035747085,0.7335647533688945,0.0194334430563969,0.332702454840122,0.0641553916558732,0.3505907978442291,0.7474486443402244,0.5010029892711546,0.921869268810568,0.5954577938642144,2.104152080778179,0.1415527696110738,0.8764686707474304,0.0140407260800381,6.245682463132247,4.212249836609552,expanded_search,2419,True,"401,801,1601",0.1674298009615734,0.0863805884264038,0.4452197336133183,0.9409801475698296,1.1631719332083492,2.549371814391497,2875,False
4.0,0.9,0.95,0.25,0.1784009742330268,0.2866408280980728,1.0,0.1485766187223659,1,0.0,True,0.4748484058962893,0.5010250678437439,0.0241265262599668,0.3681213698899869,0.1217093061503238,0.1856483053919043,0.6754789814322151,0.5652139982648676,0.817100809570271,0.7136038969321072,1.1465633123922911,0.1406006538073529,0.4141659655199501,0.0,1.7701472612166478,0.0,fixed_rescue,404,True,"401,801,1601",0.167175967725963,0.1082398538650459,0.5522568375028273,1.1465633123922911,0.0,1.6988201498951183,2875,False
6.0,0.9,0.95,0.25,0.1936049554357096,0.1936049554357096,1.0,0.1936049554357096,1,0.0,True,0.0,0.97332366826894,0.0266763317310601,0.554012992371984,0.0,0.1687671245628763,0.7227801169348603,0.6870243016824675,0.6870243016824675,1.1616297326142575,1.1616297326142575,0.1399338123289906,0.2853536756996119,0.0,1.4738965490703528,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.1616297326142575,0.0,1.1616297326142575,2874,False
6.0,0.9,0.95,0.25,0.1189339828220178,0.1872772593250913,3.109,0.1013325334143422,1,0.0,True,0.2154103776270958,0.7695908745803758,0.0149987477925283,0.401377314698338,0.057784306111533,0.344136527528272,0.8032981483381431,0.5592214101210955,0.9322048810810049,0.7136038969321072,2.1755967235080704,0.1190588660310797,0.8768887302376439,0.009235946068268,7.506365699921214,4.671401864247854,expanded_search,2418,True,"401,801,1601",0.1479934413195916,0.0683432765030734,0.5156683554644943,1.123663555950548,1.0519331675575223,2.691265078972565,2874,False
6.0,0.9,0.95,0.25,0.1318019484660536,0.2376212300648547,1.0,0.1075292326353467,1,0.0,True,0.4274961823069428,0.5556359372425016,0.0168678804505556,0.4127669424791552,0.1183711276339891,0.2251902372972607,0.7563283074104051,0.6079821818578995,0.8898904351659214,0.7908116907963215,1.4257273803891282,0.1235150137305834,0.5147529912208781,0.0,2.6864937093227463,0.0,fixed_rescue,404,True,"401,801,1601",0.1841605235218388,0.1058192815988011,0.7805519845770477,1.4257273803891282,0.0,2.206279364966176,2874,False
8.0,0.9,0.95,0.25,0.1692134742330268,0.1692134742330268,1.0,0.1692134742330268,1,0.0,True,0.0,0.977369039393552,0.0226309606064479,0.6162102915240707,0.0,0.1555534686899989,0.7717637602140696,0.7417191690190112,0.7417191690190112,1.3537077938642146,1.3537077938642146,0.1305928271529673,0.2838998258690915,0.0,1.6777613435093717,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.3537077938642146,0.0,1.3537077938642146,2818,False
8.0,0.9,0.95,0.25,0.0926839828220178,0.1653424243680362,3.079,0.0767041748515289,1,0.0,True,0.2270844060146614,0.7615653917199906,0.0113502022653479,0.4161130532446074,0.0647805374853192,0.3572230205546366,0.8381166112845633,0.5807594112440405,0.9549293897854922,0.741471862576143,2.390418906977856,0.1036352535610074,0.9769226334818996,0.0073943694848024,10.106773098055903,6.221751410540763,expanded_search,2372,True,"401,801,1601",0.1724117531847452,0.0726584415460183,0.7091059961320584,1.32273939494429,1.0676795120335658,3.099524903109914,2818,False
8.0,0.9,0.95,0.25,0.1097464828220178,0.2065525386763206,1.0,0.0909468226276386,1,0.0,True,0.3964438575625654,0.589858860245791,0.0136972821916435,0.4601905247811332,0.1095282847871936,0.2344017605856252,0.8041205701539521,0.6424103375117259,0.9240185492678984,0.877971862576143,1.6524203094105654,0.1109409142668308,0.5688706882319322,0.0,3.393378385838454,0.0,fixed_rescue,394,True,"401,801,1601",0.171300798995697,0.0968060558543028,0.924845728389456,1.6524203094105654,0.0,2.5772660378000216,2818,False
12.0,0.9,0.95,0.25,0.1318019484660536,0.1318019484660536,1.0,0.1318019484660536,1,0.0,True,0.0,0.9831321195494443,0.0168678804505556,0.6896609418482502,0.0,0.1394303151056418,0.8290912569538921,0.7943590067148227,0.7943590067148227,1.581623381592643,1.581623381592643,0.1092758431226924,0.2776153409349869,0.0,2.106306804762363,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.581623381592643,0.0,1.581623381592643,2900,False
12.0,0.9,0.95,0.25,0.0772305701233069,0.1317390448526379,2.4355,0.0673945496067428,1,0.0,True,0.2002511521010541,0.7904494777851281,0.0092993701138178,0.5117482264966068,0.0533547894468926,0.3132902361229726,0.8783932520664721,0.6482375143034037,0.9642918955848216,0.926766841479684,2.560243658578912,0.0849157845682145,0.9080812248127844,0.0043453411885073,10.48296848371852,5.596580902695782,expanded_search,2456,True,"401,801,1601",0.127359159732472,0.0545084747293309,0.7721339429507407,1.580868538231655,0.9793751203472568,3.3323776015296525,2900,False
12.0,0.9,0.95,0.25,0.0829571609406726,0.1564910164560121,1.0,0.0701145168207708,1,0.0,True,0.3209682321762146,0.6689804791226001,0.0100512887011853,0.5216894638112937,0.0866998051627966,0.2501391502199159,0.8585284191940062,0.6832358095817906,0.9457639896253556,0.9954859312880716,1.8778921974721448,0.0896147763742195,0.6229949157976433,0.0,4.696554772013132,0.0,fixed_rescue,392,True,"401,801,1601",0.1548105549210668,0.0735338555153394,1.0365179956228951,1.8778921974721448,0.0,2.914410193095041,2900,False
16.0,0.9,0.95,0.25,0.1097464828220178,0.1097464828220178,1.0,0.1097464828220178,1,0.0,True,0.0,0.9863027178083564,0.0136972821916435,0.7364674368780958,0.0,0.1254778615439058,0.8619452984220016,0.8272558576489836,0.8272558576489836,1.755943725152286,1.755943725152286,0.0945954648867892,0.2663408927072703,0.0,2.426874063373954,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.755943725152286,0.0,1.755943725152286,2862,False
16.0,0.9,0.95,0.25,0.0609795175308267,0.11341829768515,2.3200000000000003,0.0527571430223143,1,0.0,True,0.1975671079733566,0.7952173923923289,0.0072154996343143,0.5352999030058541,0.0534027493372456,0.3133662763558692,0.9020689286989688,0.6695269851946245,0.9760801908911058,0.975672280493228,2.7624698557235763,0.0714402733252172,0.9647003474018656,0.003205409056051,13.19340417106685,6.780483630749469,expanded_search,2412,True,"401,801,1601",0.1348383004892717,0.0524387801543233,0.970578474605372,1.8146927629624008,0.947777092761175,3.733048330328948,2862,False
16.0,0.9,0.95,0.25,0.0693555701233069,0.1243857636026379,1.0,0.0602903046565454,1,0.0,True,0.2645939001958214,0.7271256285406682,0.0082804712635104,0.5759586015450248,0.0670868577727991,0.2452610238321898,0.8883064831500138,0.7148481317086182,0.9509884630575398,1.1096891219729117,1.9901722176422063,0.0751057641775232,0.6174094944960854,0.0,5.627981800361497,0.0,fixed_rescue,398,True,"401,801,1601",0.1307071003907026,0.0550301934793309,1.0255273431374787,1.9901722176422063,0.0,3.015699560779685,2862,False
