m,beta,delta,pickup_rate,incumbent_retention,regime,p1,p2,s,cutoff,equilibrium_count,completion_spread,stable,repeat_mass,rescue_mass,abandon_mass,first_completion,repeat_completion,rescue_completion,completion,repeat_coverage,rescue_coverage,repeat_fresh_accept_intensity,rescue_fresh_accept_intensity,repeat_incumbent_intensity,rescue_incumbent_intensity,repeat_core_fresh_intensity,rescue_core_fresh_intensity,repeat_outer_fresh_intensity,rescue_outer_fresh_intensity,repeat_total_intensity,rescue_total_intensity,expected_transfer,expected_fresh_acceptors,expected_pickup_cost,expected_notifications,expected_extra_notifications,mechanism,design_value,completion_value,outer_contact_cost,exploration_evaluations,certification_stable,certification_grids,adversarial_seed_count,adversarial_evaluations,adversarial_improvement,solver_total_evaluations,quick
1.5,0.6,0.8,0.25,0.8,expanded_search,0.26298472806518913,0.2974809413901577,4.0,0.25437014068080627,1,0.0,True,0.14831233093217167,0.6138050108385052,0.23788265822932306,0.2337822119553743,0.02484617795638917,0.21692668688003394,0.4755550767917974,0.3328995181484099,0.7022849950154598,0.3944770920977837,1.1598856483409465,0.01033750486125944,0.051732960851221706,0.3944770920977837,0.4462214120852365,0.0,0.71366423625571,0.40481459695904315,1.2116186091921683,0.13254687181660327,0.387715629240432,0.013705522007988398,1.9652753452013525,1.3899913822573748,expanded_search,0.4581801845135802,1.0,0.0125,1519,True,"401,801,1601",1,432,0.0005042285257167989,2979,False
1.5,0.6,0.8,0.25,0.8,core_arrivals,0.28485065536273113,0.3286147278294075,1.0,0.2813977981620229,1,0.0,True,0.5956647312499539,0.13879571630200588,0.26553955244804023,0.24624691987270003,0.09787354228833642,0.02751712009766134,0.37163758225869775,0.35041359049689275,0.42280920930407606,0.4272759830440967,0.4929220917441112,0.004143428640849845,0.056660315600861474,0.4272759830440967,0.4929220917441112,0.0,0.0,0.4314194116849465,0.5495824073449727,0.10706547010183924,0.15142205440152226,0.0,0.5165854271261766,0.0,fixed_arrivals,0.37163758225869775,1.0,0.0125,261,True,"401,801,1601",1,291,1.690473818344307e-05,2979,False
1.5,0.6,0.8,0.25,0.8,incumbent_only,0.3944669934593406,0.48622709426554866,1.0,0.37957636954694657,1,0.0,True,0.2962319226902872,0.2694763164989803,0.4342917608107325,0.26287101345393926,0.0017977014273871715,0.011092699610202183,0.27576141449152863,0.017710049264189648,0.12012978880210555,0.0,0.0,0.01786874869487285,0.12798086966232253,0.0,0.0,0.0,0.0,0.01786874869487285,0.12798086966232253,0.10979664332101348,0.0,0.0,0.0,0.0,incumbent_only,0.27576141449152863,1.0,0.0125,261,True,"401,801,1601",1,214,5.647432269784147e-05,2979,False
2.0,0.6,0.8,0.25,0.8,expanded_search,0.239087495723299,0.27793847136084504,3.703576631948597,0.23074714818165237,1,0.0,True,0.17307068788275737,0.6174549469048549,0.20947436521238777,0.2812781363166628,0.03223335197932948,0.22623489860857857,0.5397463869045709,0.3883038138028012,0.7639132275826965,0.478174991446598,1.3680497447131112,0.013344556066634584,0.07550611708670828,0.478174991446598,0.5558769427216901,0.0,0.8121728019914212,0.49151954751323257,1.4435558617998194,0.13783605850491726,0.44484512373917534,0.012612252559703534,2.3596690954847586,1.60134256908963,expanded_search,0.5197296047909505,1.0,0.0125,1521,True,"401,801,1601",1,447,0.0005470486263844387,2930,False
2.0,0.6,0.8,0.25,0.8,core_arrivals,0.26314551674160636,0.3124648991644933,1.0,0.2591041647674791,1,0.0,True,0.5940443357268207,0.16787562475351406,0.23808003951966522,0.29799376227445756,0.10767431727044746,0.03746373170134818,0.4431318112462532,0.41301569469550503,0.5085067010502268,0.5262910334832127,0.6249297983289867,0.0064661631586035995,0.08537717503522275,0.5262910334832127,0.6249297983289867,0.0,0.0,0.5327571966418163,0.7103069733642094,0.1184558375658065,0.18324659585403003,0.0,0.6687534863769036,0.0,fixed_arrivals,0.4431318112462532,1.0,0.0125,262,True,"401,801,1601",1,228,5.7796968717438446e-05,2930,False
2.0,0.6,0.8,0.25,0.8,incumbent_only,0.3689299032760211,0.4704697753409811,1.0,0.35275997337939313,1,0.0,True,0.3150401709014545,0.2952198142769337,0.38974001482161186,0.31941503714853225,0.0025076235465668136,0.01579419114571061,0.3377168518408097,0.025540078217010976,0.17166339807264192,0.0,0.0,0.025871887834604746,0.18833568313854077,0.0,0.0,0.0,0.0,0.025871887834604746,0.18833568313854077,0.12619758563261724,0.0,0.0,0.0,0.0,incumbent_only,0.3377168518408097,1.0,0.0125,261,True,"401,801,1601",1,210,7.785326282966354e-05,2930,False
3.0,0.6,0.8,0.25,0.8,expanded_search,0.20496570066280712,0.24602736502547262,3.0274539856988056,0.19770867350436716,1,0.0,True,0.1995999812332837,0.6285284396967464,0.17187157906996997,0.3557006098640408,0.04109543602891342,0.22753283243951286,0.6243288783324671,0.4686391741676042,0.8239951056990289,0.6148971019884213,1.6212786161517372,0.017416865180255894,0.11596485965065312,0.6148971019884213,0.7380820950764179,0.0,0.8831965210753193,0.6323139671686772,1.7372434758023902,0.13730888278855644,0.5016106321784428,0.009445961569179312,2.771019367142628,1.6795452235683315,expanded_search,0.6033345630378629,1.0,0.0125,1524,True,"401,801,1601",1,441,0.00041360790077538123,3009,False
3.0,0.6,0.8,0.25,0.8,core_arrivals,0.2273372076020391,0.2834290706332113,1.0,0.22264287471165412,1,0.0,True,0.5841116985061019,0.21973787223484306,0.19615042925905513,0.3764647881843341,0.11572708349028629,0.05490946108311713,0.5471013327577375,0.5000654163118808,0.6307103864119171,0.6820116228061173,0.850287211899634,0.011266398936923962,0.14588687021173732,0.6820116228061173,0.850287211899634,0.0,0.0,0.6932780217430412,0.9961740821113713,0.12745646323468773,0.2318595372686322,0.0,0.955450786846629,0.0,fixed_arrivals,0.5471013327577375,1.0,0.0125,267,True,"401,801,1601",1,286,0.00017726165745568512,3009,False
3.0,0.6,0.8,0.25,0.8,incumbent_only,0.32634611027713073,0.44276157321717474,1.0,0.3090603819226994,1,0.0,True,0.33806925618959766,0.33896953652398365,0.3229612072864187,0.4071109603345895,0.0036617981218311363,0.02480031285051537,0.435573071306936,0.04063699196294616,0.27449176730492764,0.0,0.0,0.041485748050635166,0.32088285910674086,0.0,0.0,0.0,0.0,0.041485748050635166,0.32088285910674086,0.14503471746403251,0.0,0.0,0.0,0.0,incumbent_only,0.435573071306936,1.0,0.0125,261,True,"401,801,1601",1,229,0.00011485070415362397,3009,False
4.0,0.6,0.8,0.25,0.8,expanded_search,0.18168772735420635,0.22355037290704965,2.5649455036788917,0.17532156793189196,1,0.0,True,0.2211699132108833,0.6308118355439719,0.1480182512451448,0.41247277987691255,0.047237931872225455,0.21925347803680062,0.6789641897859386,0.5262723116701583,0.856430946248282,0.7267509094168254,1.7866069727933838,0.02037171015140604,0.15433217592050463,0.7267509094168254,0.8942014916281986,0.0,0.8924054811651851,0.7471226195682314,1.9409391487138885,0.13253799123437995,0.522619100435327,0.006855398127196687,2.985627861612672,1.6025564985606127,expanded_search,0.6589322335539309,1.0,0.0125,1521,True,"401,801,1601",1,445,7.226203069032877e-05,2918,False
4.0,0.6,0.8,0.25,0.8,core_arrivals,0.19963349351796528,0.25863438943595035,1.0,0.19472947237239338,1,0.0,True,0.569233220067548,0.2644817160263849,0.1662850639060671,0.4330764552024578,0.11645787826423286,0.06900309668565953,0.6185374301523502,0.5570183100523001,0.7103358968610778,0.7985339740718611,1.0345375577438014,0.015692867665830067,0.20449573460338233,0.7985339740718611,1.0345375577438014,0.0,0.0,0.8142268417376912,1.2390332923471838,0.12755203257850736,0.2674489847203645,0.0,1.224860806521959,0.0,fixed_arrivals,0.6185374301523502,1.0,0.0125,264,True,"401,801,1601",1,211,4.578617961104037e-05,2918,False
4.0,0.6,0.8,0.25,0.8,incumbent_only,0.2922612547441156,0.41820384667824695,1.0,0.2749831179270906,1,0.0,True,0.3474136133959769,0.3772858780447156,0.27530050855930754,0.47213707290616636,0.0044027226262020325,0.03267977631101644,0.5092195718433848,0.05378932872403422,0.36764626365258396,0.0,0.0,0.05529003781447983,0.45830633200370025,0.0,0.0,0.0,0.0,0.05529003781447983,0.45830633200370025,0.152940926739646,0.0,0.0,0.0,0.0,incumbent_only,0.5092195718433848,1.0,0.0125,261,True,"401,801,1601",1,215,0.00016195762934911873,2918,False
6.0,0.6,0.8,0.25,0.8,expanded_search,0.15072404231626296,0.1934914482575922,1.9787097952238297,0.14558238370587043,1,0.0,True,0.2618389768945386,0.6198453049123314,0.11831571819313005,0.49471160166030514,0.05617312743122778,0.1957095347681268,0.7465942638596598,0.6050611022264324,0.8904993244128337,0.9043442538975778,1.981861050150539,0.024679961329884172,0.22996350984826458,0.9043442538975778,1.1609486895455532,0.0,0.8209123606049857,0.9290242152274619,2.2118245599988033,0.12089969453907973,0.5195218206885138,0.0034570611264667563,3.166258890701126,1.2905759731321176,expanded_search,0.7304620641955083,1.0,0.0125,1525,True,"401,801,1601",1,458,0.0010674468181954833,3074,False
6.0,0.6,0.8,0.25,0.8,core_arrivals,0.1602642229431116,0.21976414191831,1.0,0.15549180580465782,1,0.0,True,0.5356978163356545,0.3370683343815708,0.12723384928277465,0.5093911425814085,0.11084574624289341,0.08946867594856216,0.7097055647728641,0.6263713689246858,0.8034998461763146,0.9615853376586696,1.31858485150986,0.022907602264578133,0.30850721334553055,0.9615853376586696,1.31858485150986,0.0,0.0,0.9844929399232477,1.6270920648553906,0.11906378982648295,0.3169895822490801,0.0,1.7298816902475203,0.0,fixed_arrivals,0.7097055647728641,1.0,0.0125,266,True,"401,801,1601",1,278,0.00045775258596569834,3074,False
6.0,0.6,0.8,0.25,0.8,incumbent_only,0.24087052610775478,0.37661616770782014,1.0,0.22488246367738912,1,0.0,True,0.347680728176051,0.44078704147176184,0.21153223035218707,0.5621937175486438,0.005058064567918577,0.04490352224904935,0.6121553043656117,0.0738718839735121,0.517281581279365,0.0,0.0,0.07674269966575517,0.728321779346069,0.0,0.0,0.0,0.0,0.07674269966575517,0.728321779346069,0.15354562765999769,0.0,0.0,0.0,0.0,incumbent_only,0.6121553043656117,1.0,0.0125,261,True,"401,801,1601",1,285,0.00032678035838096253,3074,False
8.0,0.6,0.8,0.25,0.8,expanded_search,0.130131724689807,0.17345862127674275,1.6300332837111076,0.12579295059938178,1,0.0,True,0.2998429928526727,0.600424110122667,0.09973289702466026,0.5518851908955049,0.06260230294734766,0.17335311679225326,0.7878406106351059,0.6565871638727697,0.9079658486528285,1.041053797518456,2.0805352681841396,0.02776815417872136,0.30506029233511023,1.041053797518456,1.387668970213942,0.0,0.6928662979701976,1.0688219516971773,2.38559556051925,0.110033910006898,0.49648486776990325,0.0016667934868946684,3.252469059961151,0.9623113783517587,expanded_search,0.775811718405709,1.0,0.0125,1530,True,"401,801,1601",1,463,0.001000780363125342,2964,False
8.0,0.6,0.8,0.25,0.8,core_arrivals,0.13396378541178788,0.19120448069209792,1.0,0.12954534476343457,1,0.0,True,0.5033804129025794,0.3934955043279888,0.10312408276943184,0.5588162562193478,0.10316989042848686,0.10324164503655098,0.7652277916843857,0.6671250228338007,0.8540154252832203,1.071710283294303,1.5296358455367833,0.028278020149461194,0.3946184699434454,1.071710283294303,1.5296358455367833,0.0,0.0,1.0999883034437643,1.9242543154802287,0.10842243522011852,0.3506555742695326,0.0,2.204305455628897,0.0,fixed_arrivals,0.7652277916843857,1.0,0.0125,266,True,"401,801,1601",1,217,0.0007038635390725911,2964,False
8.0,0.6,0.8,0.25,0.8,incumbent_only,0.20461143882756883,0.34250292633279383,1.0,0.1903477830475934,1,0.0,True,0.3360485537105746,0.4924533476947328,0.1714980985946925,0.6219109607145847,0.005086092348334952,0.05316730393756759,0.6801643570004873,0.08724464994168173,0.6223520690641349,0.0,0.0,0.09128739699184277,0.9737929170252828,0.0,0.0,0.0,0.0,0.09128739699184277,0.9737929170252828,0.1465007263516915,0.0,0.0,0.0,0.0,incumbent_only,0.6801643570004873,1.0,0.0125,261,True,"401,801,1601",1,226,0.0005233523989763844,2964,False
12.0,0.6,0.8,0.25,0.8,expanded_search,0.1019111769345128,0.14603444514024358,1.2464349418764056,0.09847626004603237,1,0.0,True,0.3603254148378509,0.5640241785675046,0.07565040659464442,0.6225981275448018,0.07099359549636143,0.1438078182098505,0.8373995412510138,0.7151832606441908,0.9255030199651103,1.2229341232141537,2.140438113958253,0.03297520212941221,0.4565585769044277,1.2229341232141537,1.752413341682923,0.0,0.38802477227533005,1.255909325343566,2.5969966908626807,0.09168564374626613,0.45398472449709154,0.0003069189263746174,3.515299377634296,0.4595028289362453,expanded_search,0.8316557558893107,1.0,0.0125,1531,True,"401,801,1601",1,426,0.0008987236324317083,2970,False
12.0,0.6,0.8,0.25,0.8,core_arrivals,0.10123738717367725,0.1525295361511476,1.0,0.09753185069175688,1,0.0,True,0.4489968019420404,0.475909296191169,0.07509390186679063,0.6199230049419298,0.08934336480496505,0.12015166050793122,0.8294180302548261,0.713616024323328,0.9054221727100754,1.214848646084127,1.830354433813771,0.0355731502264356,0.5279777804101509,1.214848646084127,1.830354433813771,0.0,0.0,1.2504217963105626,2.358332214223922,0.09013095112839982,0.3949890886147679,0.0,3.094805444800176,0.0,fixed_arrivals,0.8294180302548261,1.0,0.0125,267,True,"401,801,1601",1,264,0.000316926549225216,2970,False
12.0,0.6,0.8,0.25,0.8,incumbent_only,0.1569790190714559,0.2895619245769756,1.0,0.14569130794852955,1,0.0,True,0.30378774104464273,0.5720721939409599,0.12414006501439737,0.6962760155396689,0.004578176403513448,0.06285345898281466,0.763707650925997,0.10269730998206357,0.7487125860956924,0.0,0.0,0.1083620267800929,1.3811579196330823,0.0,0.0,0.0,0.0,0.1083620267800929,1.3811579196330823,0.12821937211274245,0.0,0.0,0.0,0.0,incumbent_only,0.763707650925997,1.0,0.0125,261,True,"401,801,1601",1,220,0.00012830067444791204,2970,False
16.0,0.6,0.8,0.25,0.8,expanded_search,0.0823416129142648,0.12664534020556242,1.0449116508600838,0.07930461127853385,1,0.0,True,0.3919009655766143,0.5482789430015208,0.05982009142186486,0.659660495291052,0.07506357940136285,0.13214852504910166,0.8668725997415165,0.7423979759808458,0.9342101815558135,1.3174658066282368,2.1153288572483606,0.03887362093735618,0.6059613302659659,1.3174658066282368,2.0263254432889988,0.0,0.08900341395936184,1.356339427565593,2.7212901875143265,0.07723436026962097,0.4324319154782011,1.195306337689893e-05,3.982678454774292,0.10164750564026181,expanded_search,0.8656020059210132,1.0,0.0125,1525,True,"401,801,1601",1,485,0.0006091466405701018,3060,False
16.0,0.6,0.8,0.25,0.8,core_arrivals,0.08168134954137789,0.12760878536405595,1.0,0.07853362050930138,1,0.0,True,0.40680159472586414,0.5339006517107242,0.05929775356341163,0.6569304877311978,0.07868979619730561,0.12988985399321223,0.8655101379217156,0.7400309060025321,0.9307410344567183,1.3069015926620462,2.0417405658248953,0.04029093161057933,0.6281621101408587,1.3069015926620462,2.0417405658248953,0.0,0.0,1.3471925242726255,2.669902675965754,0.07666154404048012,0.42390266424312006,0.0,3.9342149099139303,0.0,fixed_arrivals,0.8655101379217156,1.0,0.0125,265,True,"401,801,1601",1,263,0.0007599805732786402,3060,False
16.0,0.6,0.8,0.25,0.8,incumbent_only,0.12731903563138736,0.250902581138284,1.0,0.11816048148335487,1,0.0,True,0.2729758793136668,0.6297613631000019,0.09726275758633138,0.7409182959399551,0.00397874527758036,0.06780646843608767,0.812703509653623,0.1106189370715345,0.8171517811690765,0.0,0.0,0.11722949309481585,1.6990988755830931,0.0,0.0,0.0,0.0,0.11722949309481585,1.6990988755830931,0.11185239088097639,0.0,0.0,0.0,0.0,incumbent_only,0.812703509653623,1.0,0.0125,262,True,"401,801,1601",1,259,0.0010371131580770854,3060,False
0.5,0.6,0.95,0.25,0.8,expanded_search,0.34199825720764804,0.34199825720764804,4.0,0.34199825720764804,1,0.0,True,0.0,0.6534981242285537,0.3465018757714463,0.10342319532761876,0.0,0.13718433963545296,0.24060753496307172,0.1571776920965639,0.3785272292144409,0.17099912860382402,0.4756631810819629,0.0,0.0,0.17099912860382402,0.17099912860382402,0.0,0.3046640524781389,0.17099912860382402,0.4756631810819629,0.08228735762839878,0.17238796670202278,0.010034037102679,0.724832081011198,0.5436240607583985,expanded_search,0.23381223420359173,1.0,0.0125,1514,True,"401,801,1601",1,427,0.0001675966214118585,2883,False
0.5,0.6,0.95,0.25,0.8,core_arrivals,0.33986250002596385,0.364137355300943,1.0,0.33806040217763555,1,0.0,True,0.5890059565992246,0.06777009380509254,0.34322394959568275,0.10266234039801342,0.051514209654342925,0.006615500985514284,0.16079205103787061,0.15688514874600218,0.17510523544579076,0.16993125001298193,0.1820686776504715,0.0007208391393313196,0.010430781249322974,0.16993125001298193,0.1820686776504715,0.0,0.0,0.17065208915231325,0.19249945889979447,0.05480777877902793,0.06267655858986652,0.0,0.18306816675242832,0.0,fixed_arrivals,0.16079205103787061,1.0,0.0125,258,True,"401,801,1601",1,230,6.475817609066792e-05,2883,False
0.5,0.6,0.95,0.25,0.8,incumbent_only,0.46268284467181015,0.5245542661597109,1.0,0.4512257729801392,1,0.0,True,0.22797668638020763,0.19795783530315939,0.574065478316633,0.10852357452397171,0.00044696916707002684,0.0024535790769833906,0.11142412276802513,0.004572343540637686,0.028905406962926282,0.0,0.0,0.004582828676668371,0.029331397271828676,0.0,0.0,0.0,0.0,0.004582828676668371,0.029331397271828676,0.05170583651259681,0.0,0.0,0.0,0.0,incumbent_only,0.11142412276802513,1.0,0.0125,261,True,"401,801,1601",1,192,5.350526745481754e-06,2883,False
0.75,0.6,0.95,0.25,0.8,expanded_search,0.325293394083645,0.3277717213611881,4.0,0.32408177206649286,1,0.0,True,0.010993400660893216,0.6675894665871512,0.32141713275195555,0.1455858862087709,0.0012625924384323018,0.17302852350049186,0.31987700214769504,0.2170582810479395,0.4898391106297774,0.24397004556273374,0.6708151640835645,0.0007269732102912819,0.002213969576817143,0.24397004556273374,0.24582879102089106,0.0,0.4249863730626734,0.24469701877302502,0.6730291336603816,0.1044826970275094,0.23837480933756092,0.012273737521950729,1.0640688841416812,0.7947796928170402,expanded_search,0.30994225598748204,1.0,0.0125,1519,True,"401,801,1601",1,439,0.00013239132817643995,2911,False
0.75,0.6,0.95,0.25,0.8,core_arrivals,0.326190604844278,0.35529141326964275,1.0,0.3238021530381668,1,0.0,True,0.5932716441203759,0.08399554034910746,0.32273281553051664,0.145281460907243,0.06839924499605674,0.011021163597302151,0.2247018695006019,0.21813721823068793,0.2482580128437207,0.24464295363320848,0.26646855995223206,0.001433071083666715,0.018893556138885582,0.24464295363320848,0.26646855995223206,0.0,0.0,0.2460760247168752,0.28536211609111767,0.07361636349251105,0.08854000269326662,0.0,0.26846596945645473,0.0,fixed_arrivals,0.2247018695006019,1.0,0.0125,258,True,"401,801,1601",1,247,0.00010106704644130549,2911,False
0.75,0.6,0.95,0.25,0.8,incumbent_only,0.446204067512204,0.5158145975810221,1.0,0.43304417764520925,1,0.0,True,0.2500931460908322,0.21276065818837633,0.5371461957207915,0.15357643803287535,0.0007872090567594266,0.0041254999024244125,0.15848914699205918,0.007864842918608011,0.04844924536572916,0.0,0.0,0.007895933920196841,0.04966225196148772,0.0,0.0,0.0,0.0,0.007895933920196841,0.04966225196148772,0.07100568027940302,0.0,0.0,0.0,0.0,incumbent_only,0.15848914699205918,1.0,0.0125,261,True,"401,801,1601",1,186,1.005147633265091e-05,2911,False
1.0,0.6,0.95,0.25,0.8,expanded_search,0.30277332658970146,0.3163299358341158,4.0,0.2971202572476263,1,0.0,True,0.059713073041340346,0.6507843991711763,0.28950252778748337,0.1792188664126752,0.008183542325186866,0.1950310671044792,0.3824334758423413,0.26456695916862605,0.5785359600024385,0.30277332658970146,0.8486530766697968,0.004522455473660126,0.015367742869191582,0.30277332658970146,0.3163299358341158,0.0,0.532323140835681,0.3072957820633616,0.8640208195389885,0.11843461564730448,0.29545596181110684,0.013292372695294834,1.379377435786941,1.0113341983287807,expanded_search,0.3697917983632315,1.0,0.0125,1517,True,"401,801,1601",1,453,1.1992402040472694e-05,2814,False
